gene_id	degree	weakly_connected	gene_name_lnctard	gene_name_corrected	gene_type_lnctard	gene_type_corrected
ENSG00000284214	2	True	miR-29c-3p	MIR29C	miRNA	miRNA
ENSG00000169057	2	True	MECP2	MECP2	transcription_factor	transcription_factor
ENSG00000284231	2	True	miR-424-5p	MIR424	miRNA	miRNA
ENSG00000208023	2	True	miR-185	MIR185	miRNA	miRNA
ENSG00000118985	2	True	MRCCAT1	ELL2	lncRNA	protein_coding
ENSG00000207721	2	True	miR-186-5p	MIR186	miRNA	miRNA
ENSG00000199090	2	True	miR-326	MIR326	miRNA	miRNA
ENSG00000074047	2	True	GLI2	GLI2	transcription_factor	transcription_factor
ENSG00000199121	2	True	miR-26b	MIR26B	miRNA	miRNA
ENSG00000199121	2	True	miR-26b	MIR26B	miRNA	miRNA
ENSG00000199122	2	True	miR-148b	MIR148B	miRNA	miRNA
ENSG00000145675	2	True	PIK3R1	PIK3R1	protein_coding	protein_coding
ENSG00000162552	2	True	WNT4	WNT4	protein_coding	protein_coding
ENSG00000198995	2	True	miR-340-5p	MIR340	miRNA	miRNA
ENSG00000155760	2	True	FZD7	FZD7	protein_coding	protein_coding
ENSG00000101115	2	True	SALL4	SALL4	transcription_factor	transcription_factor
ENSG00000132604	2	True	TERF2	TERF2	transcription_factor	transcription_factor
	2	True	linc-cdh4-2		lncRNA	
ENSG00000255874	2	True	LINC00346	PRECSIT	lncRNA	lncRNA
ENSG00000140416	2	True	TPM1	TPM1	protein_coding	protein_coding
ENSG00000149480	2	True	MTA2	MTA2	transcription_factor	transcription_factor
ENSG00000135472	2	True	FAIM2	FAIM2	protein_coding	protein_coding
ENSG00000207798	2	True	miR-216a	MIR216A	miRNA	miRNA
ENSG00000168646	2	True	AXIN2	AXIN2	protein_coding	protein_coding
ENSG00000283899	2	True	miR-761	MIR761	miRNA	miRNA
ENSG00000113532	2	True	ST8SIA4	ST8SIA4	protein_coding	protein_coding
ENSG00000130734	2	True	ATG4D	ATG4D	protein_coding	protein_coding
ENSG00000251206	2	True	PILRLS	TILRLS	lncRNA	lncRNA
	2	True	miR-106		miRNA	
ENSG00000106615	2	True	RHEB	RHEB	protein_coding	protein_coding
ENSG00000173848	2	True	NET1	NET1	protein_coding	protein_coding
ENSG00000109819	2	True	PPARGC1A	PPARGC1A	protein_coding	protein_coding
ENSG00000074590	2	True	NUAK1	NUAK1	protein_coding	protein_coding
ENSG00000194717	2	True	miR-494	MIR494	miRNA	miRNA
ENSG00000135480	2	True	KRT7	KRT7	protein_coding	protein_coding
ENSG00000119922	2	True	IFIT2	IFIT2	protein_coding	protein_coding
ENSG00000105835	2	True	NAMPT	NAMPT	protein_coding	protein_coding
ENSG00000167772	2	True	ANGPTL4	ANGPTL4	protein_coding	protein_coding
ENSG00000100906	2	True	NFKBIA	NFKBIA	protein_coding	protein_coding
ENSG00000128610	2	True	FEZF1	FEZF1	transcription_factor	transcription_factor
ENSG00000249035	2	True	CLMAT3	CLMAT3	lncRNA	lncRNA
ENSG00000208023	2	True	miR-185-5p	MIR185	miRNA	miRNA
ENSG00000146457	2	True	WTAP	WTAP	protein_coding	protein_coding
ENSG00000109255	2	True	NMU	NMU	protein_coding	protein_coding
ENSG00000207743	2	True	miR-495	MIR495	miRNA	miRNA
ENSG00000284191	2	True	miR-671-5p	MIR671	miRNA	miRNA
ENSG00000133740	2	True	E2F5	E2F5	transcription_factor	transcription_factor
ENSG00000101349	2	True	PAK5	PAK5	protein_coding	protein_coding
ENSG00000166888	2	True	STAT6	STAT6	transcription_factor	transcription_factor
ENSG00000203499	2	True	FAM83H-AS1	IQANK1	lncRNA	protein_coding
ENSG00000078399	2	True	HOXA9	HOXA9	transcription_factor	transcription_factor
ENST00000641263	2	True	MYCNOS-01	MYCNOS	lncRNA	lncRNA
ENSG00000211520	2	True	miR-216b-5p	MIR216B	miRNA	miRNA
ENSG00000207814	2	True	miR-147a	MIR147A	miRNA	miRNA
ENSG00000284443	2	True	MIR197	MIR197	miRNA	miRNA
ENSG00000118785	2	True	SPP1	SPP1	protein_coding	protein_coding
ENSG00000117450	2	True	PRDX1	PRDX1	protein_coding	protein_coding
ENSG00000170961	2	True	HAS2	HAS2	protein_coding	protein_coding
ENSG00000129173	2	True	E2F8	E2F8	transcription_factor	transcription_factor
ENSG00000100906	2	True	IkBalpha	NFKBIA	protein_coding	protein_coding
ENSG00000207639	2	True	miR-193b	MIR193B	miRNA	miRNA
NCBI110599565	2	True	UC.134	UC.134	lncRNA	lncRNA
ENSG00000116044	2	True	Nrf2	NFE2L2	protein_coding	protein_coding
ENSG00000254656	2	True	RTL1	RTL1	lncRNA	protein_coding
ENSG00000176890	2	True	TYMS	TYMS	protein_coding	protein_coding
	2	True	AP002754.2		lncRNA	
ENSG00000113578	2	True	FGF1	FGF1	protein_coding	protein_coding
ENSG00000186193	2	True	SAPCD2	SAPCD2	protein_coding	protein_coding
ENSG00000138166	2	True	DUSP5	DUSP5	protein_coding	protein_coding
ENSG00000147224	2	True	PRPS1	PRPS1	protein_coding	protein_coding
ENSG00000182985	2	True	CADM1	CADM1	protein_coding	protein_coding
ENSG00000237894	2	True	HCG22	ENSG00000237894	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000199158	2	True	miR-96	MIR96	miRNA	miRNA
ENSG00000284485	2	True	miR-205-5p	MIR205	miRNA	miRNA
ENSG00000134248	2	True	LAMTOR5	LAMTOR5	protein_coding	protein_coding
ENSG00000207702	2	True	miR-211	MIR211	miRNA	miRNA
ENSG00000260583	2	True	LINC00515	ENSG00000260583	lncRNA	lncRNA
ENSG00000237853	2	True	RP5-833A20.1	NFIA-AS1	lncRNA	lncRNA
ENSG00000280303	2	True	ERICD	ERICD	lncRNA	lncRNA
ENSG00000208027	2	True	miR-485-5p	MIR485	miRNA	miRNA
ENSG00000204272	2	True	NBDY	NBDY	lncRNA	protein_coding
ENSG00000084093	2	True	REST	REST	transcription_factor	transcription_factor
ENSG00000239799	2	True	ITIH4-AS1	ITIH4-AS1	lncRNA	lncRNA
ENSG00000254656	2	True	RTL1	RTL1	protein_coding	protein_coding
ENSG00000284049	2	True	miR-650	MIR650	miRNA	miRNA
ENSG00000283819	2	True	miR-144	MIR144	miRNA	miRNA
ENSG00000135862	2	True	LAMC1	LAMC1	protein_coding	protein_coding
ENSG00000172845	2	True	SP3	SP3	transcription_factor	transcription_factor
ENSG00000173120	2	True	KDM2A	KDM2A	protein_coding	protein_coding
ENSG00000128602	2	True	SMO	SMO	protein_coding	protein_coding
ENSG00000240032	2	True	LNCSRLR	LNCSRLR	lncRNA	lncRNA
ENSG00000068078	2	True	FGFR3	FGFR3	protein_coding	protein_coding
ENSG00000165304	2	True	MELK	MELK	protein_coding	protein_coding
ENSG00000207798	2	True	miR-216a-5p	MIR216A	miRNA	miRNA
ENSG00000149187	2	True	CELF1	CELF1	protein_coding	protein_coding
ENSG00000226777	2	True	FAM30A	FAM30A	lncRNA	lncRNA
ENSG00000273129	2	True	PACERR	PACERR	lncRNA	lncRNA
ENSG00000207981	2	True	miR-519d-3p	MIR519D	miRNA	miRNA
ENSG00000100345	2	True	MYH9	MYH9	protein_coding	protein_coding
ENSG00000281358	2	True	RASSF1-AS1	RASSF1-AS1	lncRNA	lncRNA
ENSG00000164713	2	True	BRI3	BRI3	protein_coding	protein_coding
ENSG00000215930	2	True	miR-942	MIR942	miRNA	miRNA
ENSG00000164045	2	True	CDC25A	CDC25A	protein_coding	protein_coding
ENSG00000284544	2	True	miR-330-5p	MIR330	miRNA	miRNA
ENSG00000227347	2	True	HNRNPKP2	HNRNPKP2	lncRNA	processed_pseudogene
ENSG00000207863	2	True	miR-125b-2-3p	MIR125B2	miRNA	miRNA
ENSG00000073282	2	True	TP63	TP63	transcription_factor	transcription_factor
ENSG00000170779	2	True	CDCA4	CDCA4	protein_coding	protein_coding
	2	True	miR-103		miRNA	
ENSG00000283935	2	True	miR-423-5p	MIR423	miRNA	miRNA
ENSG00000051180	2	True	RAD51	RAD51	protein_coding	protein_coding
ENSG00000122565	2	True	CBX3	CBX3	protein_coding	protein_coding
ENSG00000281880	2	True	PAUPAR	PAUPAR	lncRNA	lncRNA
ENSG00000115548	2	True	KDM3A	KDM3A	protein_coding	protein_coding
ENSG00000135052	2	True	GOLM1	GOLM1	protein_coding	protein_coding
ENSG00000199036	2	True	miR-219a-5p	MIR219A1	miRNA	miRNA
ENSG00000120068	2	True	HOXB8	HOXB8	transcription_factor	transcription_factor
ENSG00000283293	2	True	RN7SK	RN7SK	lncRNA	snRNA
ENSG00000255920	2	True	CCND2-AS1	CCND2-AS1	lncRNA	lncRNA
ENSG00000207926	2	True	miR-153-3p	MIR135A1	miRNA	miRNA
ENSG00000109471	2	True	IL2	IL2	protein_coding	protein_coding
ENSG00000264010	2	True	miR-4429	MIR4429	miRNA	miRNA
ENSG00000101144	2	True	BMP7	BMP7	protein_coding	protein_coding
ENSG00000122592	2	True	HOXA7	HOXA7	transcription_factor	transcription_factor
ENSG00000149311	2	True	ATM	ATM	protein_coding	protein_coding
ENSG00000198983	2	True	miR-449a	MIR449A	miRNA	miRNA
	2	True	Ki67		protein_coding	
NCBI100302650	2	True	BRE-AS1	BABAM2-AS1	lncRNA	lncRNA
ENSG00000166747	2	True	AP1G1	AP1G1	protein_coding	protein_coding
ENSG00000005100	2	True	DHX33	DHX33	protein_coding	protein_coding
ENSG00000207808	2	True	miR-27a-3p	MIR27A	miRNA	miRNA
	2	True	LAPAS1		lncRNA	
	2	True	Rg3		protein_coding	
ENSG00000253230	2	True	LINC00599	MIR124-1HG	lncRNA	lncRNA
ENSG00000189299	2	True	FOXR2	FOXR2	transcription_factor	transcription_factor
ENSG00000207870	2	True	MIR221	MIR221	miRNA	miRNA
ENSG00000141543	2	True	EIF4A3	EIF4A3	protein_coding	protein_coding
ENSG00000204060	2	True	FOXO6	FOXO6	transcription_factor	transcription_factor
	2	True	AK136714		lncRNA	
ENSG00000105989	2	True	WNT2	WNT2	protein_coding	protein_coding
ENSG00000181827	2	True	RFX7	RFX7	transcription_factor	transcription_factor
	2	True	lncRNA-PAICC		lncRNA	
ENSG00000224939	2	True	LINC00184	LINC00184	lncRNA	lncRNA
ENSG00000155011	2	True	DKK2	DKK2	protein_coding	protein_coding
ENSG00000164327	2	True	RICTOR	RICTOR	protein_coding	protein_coding
ENSG00000152767	2	True	GLCC1	FARP1	lncRNA	protein_coding
ENSG00000233725	2	True	NRAD1	NRAD1	lncRNA	lncRNA
	2	True	Lnc-HZ08		lncRNA	
ENSG00000233515	2	True	LINC01518	LINC01518	lncRNA	lncRNA
ENSG00000204588	2	True	LINC01123	LINC01123	lncRNA	lncRNA
ENSG00000169967	2	True	MAP3K2	MAP3K2	protein_coding	protein_coding
ENSG00000107864	2	True	CPEB3	CPEB3	protein_coding	protein_coding
ENSG00000265140	2	True	miR-4301	MIR4301	miRNA	miRNA
ENSG00000182481	2	True	KPNA2	KPNA2	protein_coding	protein_coding
ENSG00000146666	2	True	LINC00525	LINC00525	lncRNA	lncRNA
ENSG00000234608	2	True	MAPKAPK5-AS1	MAPKAPK5-AS1	lncRNA	lncRNA
ENSG00000133110	2	True	POSTN	POSTN	protein_coding	protein_coding
ENSG00000101076	2	True	TCF	HNF4A	transcription_factor	transcription_factor
ENSG00000286027	2	True	PCSEAT	PCSEAT	lncRNA	lncRNA
ENSG00000176826	2	True	FKBP9P1	FKBP9P1	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000249142	2	True	LOC646616	TMEM183AP2	lncRNA	processed_pseudogene
ENSG00000120659	2	True	TNFSF11	TNFSF11	protein_coding	protein_coding
ENSG00000116560	2	True	SFPQ	SFPQ	protein_coding	protein_coding
ENSG00000072736	2	True	NFATC3	NFATC3	transcription_factor	transcription_factor
	2	True	CISAL		lncRNA	
ENSG00000227543	2	True	SPAG5-AS1	SPAG5-AS1	lncRNA	lncRNA
ENSG00000249065	2	True	PCNAP1	PCNAP1	lncRNA	transcribed_processed_pseudogene
ENSG00000249669	2	True	CARMN	CARMN	lncRNA	lncRNA
ENSG00000267374	2	True	MIR924HG	MIR924HG	lncRNA	lncRNA
ENSG00000283844	2	True	miR-214-5p	MIR214	miRNA	miRNA
ENSG00000233098	2	True	CCDC144NL-AS1	CCDC144NL-AS1	lncRNA	lncRNA
	2	True	RAPIA		lncRNA	
ENSG00000100030	2	True	p-ERK	MAPK1	protein_coding	protein_coding
ENSG00000229124	2	True	VIM-AS1	VIM-AS1	lncRNA	lncRNA
	2	True	TYKRIL		lncRNA	
ENSG00000117707	2	True	PROX1	PROX1	transcription_factor	transcription_factor
ENSG00000238133	2	True	MAP3K20-AS1	MAP3K20-AS1	lncRNA	lncRNA
ENSG00000125798	2	True	FOXA2	FOXA2	transcription_factor	transcription_factor
ENSG00000168824	2	True	NSG1	NSG1	protein_coding	protein_coding
ENSG00000228705	2	True	LINC00659	LINC00659	lncRNA	lncRNA
ENSG00000128272	2	True	ATF4	ATF4	transcription_factor	transcription_factor
ENSG00000234997	2	True	AC016745.3	LINC02966	lncRNA	lncRNA
ENSG00000145386	2	True	CCN1	CCNA2	protein_coding	protein_coding
	2	True	AU021063		lncRNA	
ENSG00000172965	2	True	AK001796	MIR4435-2HG	lncRNA	lncRNA
ENSG00000170242	2	True	USP47	USP47	protein_coding	protein_coding
ENSG00000120868	2	True	APAF1	APAF1	protein_coding	protein_coding
ENSG00000037474	2	True	NSUN2	NSUN2	protein_coding	protein_coding
ENSG00000170498	2	True	KISS1	KISS1	protein_coding	protein_coding
ENSG00000228203	2	True	GRASLND	GRASLND	lncRNA	lncRNA
ENSG00000162434	2	True	JAK1	JAK1	protein_coding	protein_coding
ENSG00000255622	2	True	PCDHB17P	PCDHB17P	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000229950	2	True	TFAP2A-AS1	TFAP2A-AS1	lncRNA	lncRNA
ENSG00000178726	2	True	THBD	THBD	protein_coding	protein_coding
ENSG00000128989	2	True	ARPP19	ARPP19	protein_coding	protein_coding
ENSG00000124440	2	True	HIF3A	HIF3A	protein_coding	protein_coding
ENSG00000007047	2	True	MARK4	MARK4	protein_coding	protein_coding
ENSG00000165410	2	True	CFL2	CFL2	protein_coding	protein_coding
ENSG00000233610	2	True	LINC00462	LINC00462	lncRNA	lncRNA
ENSG00000137807	2	True	KIF23	KIF23	protein_coding	protein_coding
	2	True	DUXAP9-206		lncRNA	
ENSG00000267195	2	True	miR-212	MIR212	miRNA	miRNA
ENSG00000234678	2	True	ELF3-AS1	ELF3-AS1	lncRNA	lncRNA
ENSG00000249641	2	True	HOXC13-AS	HOXC13-AS	lncRNA	lncRNA
	2	True	LncHOXA10		lncRNA	
ENSG00000165556	2	True	CDX2	CDX2	transcription_factor	transcription_factor
ENSG00000202560	2	True	MIR539	MIR539	miRNA	miRNA
ENSG00000222005	2	True	LINC01118	LINC01118	lncRNA	lncRNA
	2	True	lnc-FANCI-2		lncRNA	
ENSG00000207948	2	True	miR-328-5p	MIR328	miRNA	miRNA
ENSG00000235387	2	True	LINC00961	SPAAR	lncRNA	protein_coding
ENSG00000060237	2	True	WNK1	WNK1	protein_coding	protein_coding
ENSG00000052344	2	True	PRSS8	PRSS8	protein_coding	protein_coding
ENSG00000250548	2	True	LINC01303	LINC01303	lncRNA	lncRNA
ENSG00000196588	2	True	MRTFA	MRTFA	protein_coding	protein_coding
ENSG00000196588	2	True	MRTFA	MRTFA	transcription_factor	transcription_factor
ENSG00000232679	2	True	ERLR	LINC01705	lncRNA	lncRNA
ENSG00000059728	2	True	MXD1	MXD1	transcription_factor	transcription_factor
ENSG00000227533	2	True	SLC2A1-DT	SLC2A1-DT	lncRNA	lncRNA
ENSG00000137203	2	True	TFAP2A	TFAP2A	transcription_factor	transcription_factor
ENSG00000235899	2	True	RAMS11	LINC01564	lncRNA	lncRNA
ENSG00000284040	2	True	miR-296-5p	MIR296	miRNA	miRNA
ENSG00000140853	2	True	NLRC5	NLRC5	protein_coding	protein_coding
ENSG00000143369	2	True	ECM1	ECM1	protein_coding	protein_coding
ENSG00000018408	2	True	WWTR1	WWTR1	protein_coding	protein_coding
ENSG00000137801	2	True	THBS1	THBS1	protein_coding	protein_coding
ENSG00000072274	2	True	TFRC	TFRC	protein_coding	protein_coding
ENSG00000145388	2	True	METTL14	METTL14	protein_coding	protein_coding
	2	True	TG2-lncRNA		lncRNA	
ENSG00000103888	2	True	CEMIP	CEMIP	protein_coding	protein_coding
ENSG00000207927	2	True	MIR302A	MIR302A	miRNA	miRNA
ENSG00000227735	2	True	CYCSP5	CYCSP5	lncRNA	processed_pseudogene
ENSG00000234880	2	True	LINC00163	LINC00163	lncRNA	lncRNA
ENSG00000215498	2	True	FAM230B	FAM230B	lncRNA	lncRNA
ENSG00000068745	2	True	IP6K2	IP6K2	protein_coding	protein_coding
ENSG00000199032	2	True	miR-425-5p	MIR425	miRNA	miRNA
ENSG00000118523	2	True	CCN2	CCN2	protein_coding	protein_coding
ENSG00000090447	2	True	TFAP4	TFAP4	transcription_factor	transcription_factor
ENSG00000241472	2	True	PTPRG-AS1	PTPRG-AS1	lncRNA	lncRNA
ENSG00000029993	2	True	HMGB3	HMGB3	transcription_factor	transcription_factor
ENSG00000104824	2	True	HNRNPL	HNRNPL	protein_coding	protein_coding
ENSG00000104824	2	True	HNRNPL	HNRNPL	lncRNA	protein_coding
ENSG00000171885	2	True	AQP4	AQP4	protein_coding	protein_coding
ENSG00000207692	2	True	MIR592	MIR592	miRNA	miRNA
ENSG00000254615	2	True	RP11-395G23.3		lncRNA	
ENSG00000259905	2	True	PWRN1	PWRN1	lncRNA	lncRNA
ENSG00000120885	2	True	CLU	CLU	protein_coding	protein_coding
ENSG00000280734	2	True	LINC01232	LINC01232	lncRNA	lncRNA
ENSG00000186615	2	True	KTN1-AS1	KTN1-AS1	lncRNA	lncRNA
ENSG00000229847	2	True	EMX2OS	EMX2OS	lncRNA	lncRNA
ENSG00000175793	2	True	SFN	SFN	protein_coding	protein_coding
ENSG00000249173	2	True	LINC01093	LINC01093	lncRNA	lncRNA
ENSG00000199051	2	True	miR-361-5p	MIR361	miRNA	miRNA
ENSG00000070087	2	True	PFN2	PFN2	protein_coding	protein_coding
ENSG00000115966	2	True	ATF2	ATF2	transcription_factor	transcription_factor
ENSG00000100600	2	True	LGMN	LGMN	protein_coding	protein_coding
ENSG00000264247	2	True	ZNF407-AS1	ZNF407-AS1	lncRNA	lncRNA
ENSG00000207781	2	True	MIR625	MIR625	miRNA	miRNA
ENSG00000253729	2	True	PRKDC	PRKDC	protein_coding	protein_coding
ENSG00000135333	2	True	EPHA7	EPHA7	protein_coding	protein_coding
ENSG00000115419	2	True	GLS	GLS	protein_coding	protein_coding
ENSG00000261742	2	True	LINC00922	LINC00922	lncRNA	lncRNA
ENSG00000231711	2	True	LINC00899	LINC00899	lncRNA	lncRNA
ENSG00000135077	2	True	HAVCR2	HAVCR2	protein_coding	protein_coding
ENSG00000207548	2	True	MIR217	MIR217	miRNA	miRNA
	2	True	PFAR		lncRNA	
ENSG00000137077	2	True	CCL21	CCL21	protein_coding	protein_coding
ENSG00000168487	2	True	BMP1	BMP1	protein_coding	protein_coding
	2	True	CAIF		lncRNA	
ENSG00000167972	2	True	ABCA3	ABCA3	protein_coding	protein_coding
	2	True	HIX003209		lncRNA	
ENSG00000231298	2	True	MANCR	MANCR	lncRNA	lncRNA
	2	True	XLOC_006277		lncRNA	
ENSG00000143842	2	True	SOX13	SOX13	transcription_factor	transcription_factor
ENSG00000284499	2	True	MIR363	MIR363	miRNA	miRNA
	2	True	LC3II		protein_coding	
ENSG00000139289	2	True	PHLDA1	PHLDA1	protein_coding	protein_coding
ENSG00000221085	2	True	AC096664.3		lncRNA	
ENSG00000128052	2	True	KDR	KDR	protein_coding	protein_coding
ENSG00000111424	2	True	VDR	VDR	transcription_factor	transcription_factor
	2	True	CHAR		lncRNA	
ENSG00000207611	2	True	miR-149-3p	MIR149	miRNA	miRNA
	2	True	lncRNA SRA		lncRNA	
	2	True	C2dat1		lncRNA	
ENSG00000230176	2	True	LINC01433	LINC01433	lncRNA	lncRNA
	2	True	lncRNA 430945		lncRNA	
ENSG00000164867	2	True	NOS3	NOS3	protein_coding	protein_coding
ENSG00000281641	2	True	SAMD12-AS1	SAMD12-AS1	lncRNA	lncRNA
	2	True	GClnc1		lncRNA	
ENSG00000227502	2	True	MROCKI	MROCKI	lncRNA	lncRNA
ENSG00000236427	2	True	AL589986.2	CCDST	lncRNA	lncRNA
ENSG00000137270	2	True	GCM1	GCM1	lncRNA	protein_coding
ENSG00000105514	2	True	RAB3D	RAB3D	protein_coding	protein_coding
ENSG00000199156	2	True	MIR422A	MIR422A	miRNA	miRNA
NCBI104564225	2	True	MHRT	MHRT	lncRNA	lncRNA
ENSG00000284375	2	True	miR-19b-3p	MIR19B1	miRNA	miRNA
ENSG00000270069	2	True	MIR222HG	MIR222HG	lncRNA	lncRNA
	2	True	AK039862		lncRNA	
ENSG00000179523	2	True	EIF3J-DT	EIF3J-DT	lncRNA	lncRNA
ENSG00000125968	2	True	ID1	ID1	transcription_factor	transcription_factor
	2	True	FAFASA-AS1		lncRNA	
ENSG00000125753	2	True	VASP	VASP	protein_coding	protein_coding
ENSG00000138778	2	True	CENPE	CENPE	protein_coding	protein_coding
ENSG00000276644	2	True	DACH1	DACH1	protein_coding	protein_coding
	2	True	lncRNA 00312		lncRNA	
ENSG00000118263	2	True	KLF7	KLF7	transcription_factor	transcription_factor
ENSG00000233006	2	True	MIR3936HG	MIR3936HG	lncRNA	lncRNA
ENSG00000072682	2	True	P4HA2	P4HA2	protein_coding	protein_coding
ENSG00000276644	2	True	DACH1	DACH1	lncRNA	protein_coding
ENSG00000165140	2	True	FBP1	FBP1	protein_coding	protein_coding
ENSG00000231817	2	True	LINC01198	LINC01198	lncRNA	lncRNA
	2	True	SCAMP1-TV2		lncRNA	
ENSG00000125970	2	True	RALY	RALY	protein_coding	protein_coding
ENSG00000164938	2	True	TP53INP1	TP53INP1	protein_coding	protein_coding
ENSG00000267107	2	True	PCAT19	PCAT19	lncRNA	lncRNA
ENSG00000159388	2	True	BTG2	BTG2	protein_coding	protein_coding
ENSG00000154556	2	True	SORBS2	SORBS2	protein_coding	protein_coding
ENSG00000131375	2	True	CAPN7	CAPN7	protein_coding	protein_coding
ENSG00000050165	2	True	DKK3	DKK3	protein_coding	protein_coding
ENSG00000107874	2	True	CUEDC2	CUEDC2	protein_coding	protein_coding
ENSG00000095752	2	True	IL11	IL11	protein_coding	protein_coding
ENSG00000078900	2	True	TP73	TP73	transcription_factor	transcription_factor
ENSG00000239523	2	True	MYLK-AS1	MYLK-AS1	lncRNA	lncRNA
ENSG00000078900	2	True	TP73	TP73	lncRNA	protein_coding
ENSG00000280890	2	True	ELDR	ELDR	lncRNA	lncRNA
ENSG00000207784	2	True	miR-542-3p	MIR542	miRNA	miRNA
ENSG00000221697	2	True	MIR1275	MIR1275	miRNA	miRNA
ENSG00000207768	2	True	miR-188-5p	MIR188	miRNA	miRNA
ENSG00000198995	2	True	MIR340	MIR340	miRNA	miRNA
ENSG00000048052	2	True	HDAC9	HDAC9	protein_coding	protein_coding
ENSG00000105618	2	True	RP11	PRPF31	lncRNA	protein_coding
ENSG00000167323	2	True	STIM1	STIM1	protein_coding	protein_coding
ENSG00000138180	2	True	CEP55	CEP55	protein_coding	protein_coding
	2	True	UBE2CP3-001		lncRNA	
	2	True	NR026833.1		lncRNA	
ENSG00000138764	2	True	CCNG2	CCNG2	protein_coding	protein_coding
	2	True	URRCC		lncRNA	
ENSG00000207993	2	True	miR-134	MIR134	miRNA	miRNA
ENSG00000234235	2	True	BOK-AS1	BOK-AS1	lncRNA	lncRNA
ENSG00000207759	2	True	miR181a-5p	MIR181A1	miRNA	miRNA
ENSG00000198973	2	True	miR-375	MIR375	miRNA	miRNA
ENSG00000081913	2	True	PHLPP1	PHLPP1	protein_coding	protein_coding
ENSG00000160221	2	True	GATD3	GATD3	lncRNA	protein_coding
ENSG00000135547	2	True	HEY2	HEY2	transcription_factor	transcription_factor
ENSG00000151247	2	True	EIF4E	EIF4E	protein_coding	protein_coding
ENSG00000173039	2	True	p-p65	RELA	protein_coding	protein_coding
ENSG00000177732	2	True	SOX12	SOX12	transcription_factor	transcription_factor
ENSG00000133101	2	True	CCNA1	CCNA1	protein_coding	protein_coding
ENSG00000245849	2	True	RAD51-AS1	RAD51-AS1	lncRNA	lncRNA
ENSG00000182944	2	True	EWSR1	EWSR1	protein_coding	protein_coding
ENSG00000182944	2	True	EWSR1	EWSR1	lncRNA	protein_coding
ENSG00000242990	2	True	RPL13AP23	RPL13AP23	lncRNA	processed_pseudogene
ENSG00000119969	2	True	HELLS	HELLS	protein_coding	protein_coding
ENSG00000189043	2	True	NDUFA4	NDUFA4	protein_coding	protein_coding
	2	True	E6		protein_coding	
ENSG00000243910	2	True	TUBA4B	TUBA4B	lncRNA	protein_coding
ENSG00000246640	2	True	PICART1	PICART1	lncRNA	lncRNA
ENSG00000169884	2	True	WNT10B	WNT10B	protein_coding	protein_coding
ENSG00000019991	2	True	HGF	HGF	protein_coding	protein_coding
ENSG00000207820	2	True	miR-545	MIR545	miRNA	miRNA
ENSG00000118260	2	True	CREB	CREB1	protein_coding	protein_coding
ENSG00000207741	2	True	miR-590-3p	MIR590	miRNA	miRNA
ENSG00000154978	2	True	VOPP1	VOPP1	protein_coding	protein_coding
ENSG00000166225	2	True	FRS2	FRS2	protein_coding	protein_coding
ENSG00000235740	2	True	PHACTR2-AS1	PHACTR2-AS1	lncRNA	lncRNA
	2	True	MDRL		lncRNA	
ENSG00000270066	2	True	SCARNA2	ENSG00000270066	lncRNA	lncRNA
ENSG00000115232	2	True	ITGA4	ITGA4	protein_coding	protein_coding
ENSG00000283126	2	True	miR-1297	MIR1297	miRNA	miRNA
ENSG00000100697	2	True	DICER1	DICER1	protein_coding	protein_coding
ENSG00000068305	2	True	MEF2A	MEF2A	transcription_factor	transcription_factor
ENSG00000196878	2	True	LAMB3	LAMB3	protein_coding	protein_coding
	2	True	CCAL		lncRNA	
ENSG00000275385	2	True	CCL18	CCL18	protein_coding	protein_coding
ENSG00000207562	2	True	miR-34c	MIR34C	miRNA	miRNA
ENSG00000256007	2	True	ARAP1-AS1	ARAP1-AS1	lncRNA	lncRNA
ENSG00000058085	2	True	LAMC2	LAMC2	protein_coding	protein_coding
ENSG00000138336	2	True	TET1	TET1	protein_coding	protein_coding
	2	True	AK126698		lncRNA	
ENSG00000198265	2	True	DRHC	HELZ	lncRNA	protein_coding
ENSG00000104237	2	True	RP1	RP1	lncRNA	protein_coding
ENSG00000137076	2	True	TLN1	TLN1	protein_coding	protein_coding
ENSG00000136231	2	True	IGF2BP3	IGF2BP3	protein_coding	protein_coding
ENSG00000074266	2	True	EED	EED	protein_coding	protein_coding
	2	True	let-7		miRNA	
ENSG00000084207	2	True	GSTP1	GSTP1	protein_coding	protein_coding
ENSG00000265148	2	True	TSPOAP1-AS1	TSPOAP1-AS1	lncRNA	lncRNA
ENST00000481169	2	True	NRCP	CP	lncRNA	lncRNA protein_coding
ENSG00000115904	2	True	SOS1	SOS1	protein_coding	protein_coding
ENSG00000155850	2	True	SLC26A2	SLC26A2	protein_coding	protein_coding
