gene_id	entrez_id	gene_name_lnctard	gene_type_lnctard	gene_name_gencode	gene_type_gencode	gene_name_homosapiens	gene_type_homosapiens
ENSG00000262001	84777	DLGAP1-AS2	lncRNA	DLGAP1-AS2	lncRNA	DLGAP1-AS2	lncRNA
		CRAL	lncRNA				
ENSG00000164754	5885	RAD21	lncRNA			RAD21	protein_coding
ENSG00000080854	22997	IGSF9B	lncRNA			IGSF9B	protein_coding
ENSG00000228486	728537	C2orf92	lncRNA			C2orf92	protein_coding
ENSG00000250903	100508120	GMDS-DT	lncRNA			GMDS-DT	lncRNA
ENSG00000251138	100507377	LINC02882	lncRNA	LINC02882	lncRNA	LINC02882	lncRNA
ENSG00000265148	100506779	TSPOAP1-AS1	lncRNA	TSPOAP1-AS1	lncRNA	TSPOAP1-AS1	lncRNA
ENSG00000188185	349114	LINC00265	lncRNA			LINC00265	lncRNA
		lncRNA-14327.1	lncRNA				
ENSG00000248492	594840	ZFAT-AS1	lncRNA	ZFAT-AS1	lncRNA	ZFAT-AS1	lncRNA
ENSG00000128191	54487	DGCR8	protein_coding			DGCR8	protein_coding
ENSG00000249307	100505875	LINC01088	lncRNA	LINC01088	lncRNA	LINC01088	lncRNA
ENSG00000236581	100874241	STARD13-AS	lncRNA	STARD13-AS	lncRNA	STARD13-AS	lncRNA
		LINRIS	lncRNA				
ENSG00000233718	10408	MYCNOS	lncRNA	MYCNOS	lncRNA	MYCNOS	lncRNA
ENSG00000229619	401093	MBNL1-AS1	lncRNA	MBNL1-AS1	lncRNA	MBNL1-AS1	lncRNA
ENSG00000254300	101926978	LINC01111	lncRNA	LINC01111	lncRNA	LINC01111	lncRNA
ENSG00000182873	100506504	PRKCZ-AS1	lncRNA	PRKCZ-AS1	lncRNA	PRKCZ-AS1	lncRNA
		uc061hsf.1	lncRNA				
ENSG00000235092	100506299	ID2-AS1	lncRNA	ID2-AS1	lncRNA	ID2-AS1	lncRNA
ENSG00000259321		RP11-468E2.5	lncRNA	ENSG00000259321	lncRNA		lncRNA
ENSG00000235904	100873979	RBMS3-AS3	lncRNA	RBMS3-AS3	lncRNA	RBMS3-AS3	lncRNA
ENSG00000255874	283487	PRECSIT	lncRNA	PRECSIT	lncRNA	PRECSIT	lncRNA
ENSG00000241313	100128025	WWTR1-AS1	lncRNA	WWTR1-AS1	lncRNA	WWTR1-AS1	lncRNA
ENSG00000207778	406906	MIR122	miRNA	MIR3591	miRNA	MIR3591	miRNA
ENSG00000199004		miR-21	miRNA				
		H22954	lncRNA				
		AK002107	lncRNA				
ENSG00000164621	9597	SMAD5-AS1	lncRNA	SMAD5-AS1	lncRNA	SMAD5-AS1	lncRNA
ENSG00000189196	100287879	LINC00994	lncRNA	LINC00994	lncRNA	LINC00994	lncRNA
ENSG00000239445	100874207	ST3GAL6-AS1	lncRNA	ST3GAL6-AS1	lncRNA	ST3GAL6-AS1	lncRNA
		miR181a-5p	miRNA				
ENSG00000175387	4087	SMAD2	TF			SMAD2	protein_coding
		COL1A1-014	lncRNA				
ENSG00000140368	9051	PSTPIP1	protein_coding			PSTPIP1	protein_coding
	105372579	LOC105372579	lncRNA				
		LncRNA-SRA1	lncRNA				
		NOC2L-4.1	lncRNA				
ENSG00000197451	3182	HNRNPAB	protein_coding			HNRNPAB	protein_coding
		lnc-ELF209	lncRNA				
ENSG00000261359	100652740	PYCARD-AS1	lncRNA	PYCARD-AS1	lncRNA	PYCARD-AS1	lncRNA
ENSG00000104237	6101	RP1	lncRNA			RP1	protein_coding
ENSG00000265096	100507410	C1QTNF1-AS1	lncRNA	C1QTNF1-AS1	lncRNA	C1QTNF1-AS1	lncRNA
		Lnc-NA	lncRNA				
ENSG00000248771	100505989	SMIM31	lncRNA	SMIM31	protein_coding	SMIM31	protein_coding
		GEHT1	lncRNA				
ENSG00000228978	7124	TNF	protein_coding	TNF	protein_coding		
ENSG00000278921	54508	EPB41L4A-DT	lncRNA	EPB41L4A-DT	lncRNA	EPB41L4A-DT	lncRNA
		YAP/TAZ-TEADcomplex	protein_coding				
		HIF2PUT	lncRNA				
		URRCC	lncRNA				
ENSG00000118689	2309	FOXO3	TF			FOXO3	protein_coding
		SANT1	lncRNA				
ENSG00000204282	11322	TNRC6C-AS1	lncRNA				
ENSG00000160221	8209	GATD3	lncRNA			GATD3	protein_coding
ENSG00000231918	730100	LOC730100	lncRNA	ENSG00000231918	lncRNA		lncRNA
		KB-1471A8.2	lncRNA				
ENSG00000124782	6239	RREB1	TF			RREB1	protein_coding
ENSG00000199130	100126355	MIR365A	miRNA	MIR365A	miRNA	MIR365A	miRNA
ENSG00000228952	105374261	LINC02041	lncRNA	LINC02041	lncRNA	LINC02041	lncRNA
ENSG00000224281	100303728	SLC25A5-AS1	lncRNA	SLC25A5-AS1	lncRNA	SLC25A5-AS1	lncRNA
ENSG00000230148	100874362	HOXB-AS1	lncRNA	HOXB-AS1	lncRNA	HOXB-AS1	lncRNA
ENSG00000226031	100129662	FGF13-AS1	lncRNA	FGF13-AS1	lncRNA	FGF13-AS1	lncRNA
		E6	protein_coding				
ENSG00000243910	80086	TUBA4B	lncRNA	TUBA4B	protein_coding	TUBA4B	protein_coding
ENSG00000246640	284080	PICART1	lncRNA	PICART1	lncRNA	PICART1	lncRNA
		TCAM1P-004	lncRNA				
ENSG00000249945		RP11-598D14.1	lncRNA	ENSG00000249945	lncRNA		lncRNA
ENSG00000241224	401081	C3orf85	lncRNA	C3orf85	protein_coding	C3orf85	protein_coding
ENSG00000231453	285084	LINC01305	lncRNA	LINC01305	lncRNA	LINC01305	lncRNA
ENSG00000261891	101928931	SEMA3B-AS1	lncRNA				
ENSG00000249618	107986313	LINC02465	lncRNA	LINC02465	lncRNA	LINC02465	lncRNA
ENSG00000235740	285740	PHACTR2-AS1	lncRNA	PHACTR2-AS1	lncRNA	PHACTR2-AS1	lncRNA
ENSG00000214851	253128	LINC00612	lncRNA	LINC00612	lncRNA	LINC00612	lncRNA
		NONHSAT141924	lncRNA				
ENSG00000236423	100133612	LINC01134	lncRNA	LINC01134	lncRNA	LINC01134	lncRNA
		miR-223-5p	miRNA				
ENSG00000182944	2130	EWSR1	lncRNA			EWSR1	protein_coding
		ZNF710-AS1-202	lncRNA				
ENSG00000234996	148709	ACTG1P25	lncRNA	ACTG1P25	transcribed_processed_pseudogene	ACTG1P25	transcribed_processed_pseudogene
		miR-194-5p	miRNA				
ENSG00000282681	100133669	LY6E-DT	lncRNA	LY6E-DT	lncRNA		
ENSG00000231768	100506795	LINC01354	lncRNA	LINC01354	lncRNA	LINC01354	lncRNA
ENSG00000164850	2852	GPER1	protein_coding			GPER1	protein_coding
ENSG00000215417	407975	MIR17HG	lncRNA			MIR17HG	lncRNA
		SSATX	lncRNA				
		RNA00887	lncRNA				
ENSG00000214145	100131551	LINC00887	lncRNA	LINC00887	lncRNA	LINC00887	lncRNA
ENSG00000281103	100506776	TRG-AS1	lncRNA	TRG-AS1	lncRNA	TRG-AS1	lncRNA
ENSG00000231419	154822	LINC00689	lncRNA	LINC00689	lncRNA	LINC00689	lncRNA
		PXN-AS1-L	lncRNA				
ENSG00000250056	255167	LINC01018	lncRNA	LINC01018	lncRNA	LINC01018	lncRNA
		LOC105369748	lncRNA				
ENSG00000239205	101928405	LINC02023	lncRNA	LINC02023	lncRNA	LINC02023	lncRNA
ENSG00000121966	7852	CXCR4	protein_coding	CXCR4	protein_coding	CXCR4	protein_coding
ENSG00000227110	100288428	LMCD1-AS1	lncRNA	LMCD1-AS1	lncRNA	LMCD1-AS1	lncRNA
ENSG00000240875	730091	LINC00886	lncRNA	LINC00886	lncRNA	LINC00886	lncRNA
		LOC646329	lncRNA				
ENSG00000227634	102724539	LINC01714	lncRNA	LINC01714	lncRNA	LINC01714	lncRNA
		MITF-SOX10	lncRNA				
ENSG00000237523	439990	LINC00857	lncRNA	LINC00857	lncRNA	LINC00857	lncRNA
ENSG00000251018	101927813	HMMR-AS1	lncRNA	HMMR-AS1	lncRNA	HMMR-AS1	lncRNA
ENSG00000260943		RP11-476D10.1	lncRNA	LINC02555	lncRNA	LINC02555	lncRNA
ENSG00000140368	9051	PSTPIP1	lncRNA			PSTPIP1	protein_coding
ENSG00000224137	102724714	LINC01857	lncRNA	LINC01857	lncRNA	LINC01857	lncRNA
ENSG00000180422	283860	LINC00304	lncRNA	LINC00304	lncRNA	LINC00304	lncRNA
ENSG00000067225	5315	PKM	protein_coding			PKM	protein_coding
ENSG00000254349	441355	MIR2052HG	lncRNA	MIR2052HG	lncRNA	MIR2052HG	lncRNA
ENSG00000101017		p50	protein_coding			CD40	protein_coding
ENSG00000230390	103695431	LINC01048	lncRNA	LINC01048	lncRNA	LINC01048	lncRNA
ENSG00000256276		RP5-916L7.2	lncRNA				
		miR-140-3p	miRNA				
ENSG00000197251	401253	LINC00336	lncRNA	LINC00336	lncRNA	LINC00336	lncRNA
ENSG00000232093	100505666	DCST1-AS1	lncRNA	DCST1-AS1	lncRNA	DCST1-AS1	lncRNA
ENSG00000169016	1876	E2F6	TF			E2F6	protein_coding
ENSG00000198914	5455	POU3F3	lncRNA	POU3F3	protein_coding	POU3F3	protein_coding
ENSG00000245275	386627	SAP30L-AS1	lncRNA	SAP30L-AS1	lncRNA	SAP30L-AS1	lncRNA
ENSG00000250451	100874363	HOXC-AS1	lncRNA	HOXC-AS1	lncRNA	HOXC-AS1	lncRNA
ENSG00000245954	100996286	LINC02273	lncRNA			LINC02273	lncRNA
ENSG00000104824	3191	HNRNPL	protein_coding			HNRNPL	protein_coding
ENSG00000229307	100874180	LINC00459	lncRNA	LINC00459	lncRNA	LINC00459	lncRNA
ENSG00000261713	146336	SSTR5-AS1	lncRNA	SSTR5-AS1	lncRNA	SSTR5-AS1	lncRNA
		LCAT1	lncRNA				
		XLOC_001659	lncRNA				
	103021164	CASC21	lncRNA				
ENSG00000227060	100506757	LINC00629	lncRNA	LINC00629	lncRNA	LINC00629	lncRNA
	146880	ARHGAP27P1	lncRNA				
ENSG00000244300	101927167	GATA2-AS1	lncRNA	GATA2-AS1	lncRNA	GATA2-AS1	lncRNA
ENSG00000250133	100874364	HOXC-AS2	lncRNA	HOXC-AS2	lncRNA	HOXC-AS2	lncRNA
ENSG00000229647	105373853	MYOSLID	lncRNA	MYOSLID	lncRNA	MYOSLID	lncRNA
		Linc-00313	lncRNA				
ENSG00000132485	9406	ZRANB2	protein_coding			ZRANB2	protein_coding
		sONE	lncRNA				
ENSG00000199015	494326	MIR377	miRNA	MIR377	miRNA	MIR377	miRNA
		ENST00000413528	lncRNA				
		SLNCR1	lncRNA				
		LOXL1-AS	lncRNA				
ENSG00000269936		miR-145	miRNA				
ENSG00000257569	2951	GSTP1P1	lncRNA	GSTP1P1	processed_pseudogene	GSTP1P1	processed_pseudogene
ENSG00000176840	284424	MIR7-3HG	lncRNA			MIR7-3HG	lncRNA
ENSG00000179219	197196	LINC00311	lncRNA	LINC00311	lncRNA	LINC00311	lncRNA
ENSG00000229928	100874159	LINC00400	lncRNA	LINC00400	lncRNA	LINC00400	lncRNA
		LEF-AS1	lncRNA				
ENSG00000229140	106144608	LINC00976	lncRNA			CCDC26	lncRNA
ENSG00000101084	55969	RAB5IF	lncRNA			RAB5IF	protein_coding
ENSG00000132204	56651	LINC00470	lncRNA			LINC00470	lncRNA
ENSG00000228639	102723505	ROCR	lncRNA	ROCR	lncRNA	ROCR	lncRNA
ENSG00000248890	646576	HHIP-AS1	lncRNA	HHIP-AS1	lncRNA	HHIP-AS1	lncRNA
ENSG00000258548	100505967	LINC00645	lncRNA	LINC00645	lncRNA	LINC00645	lncRNA
		H3K27	protein_coding				
		lnc-SLC4A1-1	lncRNA				
ENSG00000255857	100506649	PXN-AS1	lncRNA	PXN-AS1	lncRNA	PXN-AS1	lncRNA
		NONHSAT101069	lncRNA				
ENSG00000143222	51506	UFC1	lncRNA			UFC1	protein_coding
		LINC81507	lncRNA				
ENSG00000259884	115409980	NR4A1AS	lncRNA	NR4A1AS	lncRNA	NR4A1AS	lncRNA
ENSG00000237571	115409987	LINC02862	lncRNA	LINC02862	lncRNA	LINC02862	lncRNA
ENSG00000233452	729178	STXBP5-AS1	lncRNA	STXBP5-AS1	lncRNA	STXBP5-AS1	lncRNA
ENSG00000251165	285441	F11-AS1	lncRNA	F11-AS1	lncRNA	F11-AS1	lncRNA
	401149	LINC01061	lncRNA				
		AC016405.3	lncRNA				
ENSG00000135100	6927	HNF1A	protein_coding			HNF1A	protein_coding
		NR_023387	lncRNA				
ENSG00000241158	101929335	ADAMTS9-AS1	lncRNA	ADAMTS9-AS1	lncRNA	ADAMTS9-AS1	lncRNA
ENSG00000272143	283481	FGF14-AS2	lncRNA	FGF14-AS2	lncRNA	FGF14-AS2	lncRNA
ENSG00000214381	677779	LINC00488	lncRNA	LINC00488	lncRNA	LINC00488	lncRNA
ENSG00000197291	100190938	RAMP2-AS1	lncRNA	RAMP2-AS1	lncRNA	RAMP2-AS1	lncRNA
ENSG00000258955	161342	LINC00519	lncRNA	LINC00519	lncRNA	LINC00519	lncRNA
ENSG00000233338	349408	TLR8-AS1	lncRNA	TLR8-AS1	lncRNA	TLR8-AS1	lncRNA
ENSG00000225964	104326052	NRIR	lncRNA	NRIR	lncRNA	NRIR	lncRNA
ENSG00000124882	2069	EREG	protein_coding	EREG	protein_coding	EREG	protein_coding
		MRPL23-AS0	lncRNA				
ENSG00000226416	100133545	MRPL23-AS1	lncRNA	MRPL23-AS1	lncRNA	MRPL23-AS1	lncRNA
ENSG00000267080	339201	ASB16-AS1	lncRNA	ASB16-AS1	lncRNA	ASB16-AS1	lncRNA
		DNMTs	protein_coding				
ENSG00000233421	100132147	LINC01783	lncRNA	LINC01783	lncRNA	LINC01783	lncRNA
ENSG00000197301	100129940	HMGA2-AS1	lncRNA	HMGA2-AS1	lncRNA	HMGA2-AS1	lncRNA
ENSG00000225205		AC093818.1	lncRNA	PDK1-AS1	lncRNA	PDK1-AS1	lncRNA
ENSG00000047457	1356	CP	lncRNA			CP	protein_coding
ENSG00000285711	105377256	LINC02835	lncRNA	LINC02835	lncRNA	LINC02835	lncRNA
ENSG00000281691	100775107	RBM5-AS1	lncRNA	RBM5-AS1	lncRNA	RBM5-AS1	lncRNA
ENSG00000214922	285830	HLA-F-AS1	lncRNA	HLA-F-AS1	lncRNA	HLA-F-AS1	lncRNA
ENSG00000224814		AC114812.8	lncRNA	ENSG00000224814	lncRNA		lncRNA
		LncCCAT1	lncRNA				
ENSG00000148737	6934	TCF7L2	TF			TCF7L2	protein_coding
ENSG00000265251	100422903	LNMAT2	lncRNA	MIR4288	miRNA	MIR4288	miRNA
		lncRNA-CTS	lncRNA				
ENSG00000205918	653650	PDPK2P	lncRNA			PDPK2P	transcribed_unprocessed_pseudogene
ENSG00000231528	286333	FAM225A	lncRNA	FAM225A	lncRNA	FAM225A	lncRNA
ENSG00000186960	387978	LINC01551	lncRNA			LINC01551	lncRNA
ENSG00000184481	4303	FOXO4	TF			FOXO4	protein_coding
ENSG00000166949	4088	SMAD3	TF			SMAD3	protein_coding
		lncAPP	lncRNA				
		miR-140	miRNA				
ENSG00000159184	10481	HOXB13	TF	HOXB13	protein_coding	HOXB13	protein_coding
ENSG00000248360	201853	LINC00504	lncRNA	LINC00504	lncRNA	LINC00504	lncRNA
ENSG00000225548	105377007	LINC01980	lncRNA	LINC01980	lncRNA	LINC01980	lncRNA
		LOC101927746	lncRNA				
		MIR570MG	lncRNA				
ENSG00000123358	3164	NR4A1	TF			NR4A1	protein_coding
ENSG00000261040	645638	WFDC21P	lncRNA	WFDC21P	transcribed_unitary_pseudogene	WFDC21P	transcribed_unitary_pseudogene
ENSG00000286042	80078	LCAL1	lncRNA	LCAL1	lncRNA	LCAL1	lncRNA
		TSLD8	lncRNA				
		PBB12	lncRNA				
ENSG00000235590	149775	GNAS-AS1	lncRNA	GNAS-AS1	lncRNA	GNAS-AS1	lncRNA
ENSG00000249917	100859921	LINC00536	lncRNA	LINC00536	lncRNA	LINC00536	lncRNA
		HORAS5	lncRNA				
ENSG00000180869	439927	LINC01555	lncRNA	LINC01555	lncRNA	LINC01555	lncRNA
ENSG00000253807	103724389	LINC01170	lncRNA	LINC01170	lncRNA	LINC01170	lncRNA
ENSG00000230487	114796	PSMG3-AS1	lncRNA	PSMG3-AS1	lncRNA	PSMG3-AS1	lncRNA
		lncOGFRP1	lncRNA				
ENSG00000227199	93653	ST7-AS1	lncRNA	ST7-AS1	lncRNA	ST7-AS1	lncRNA
ENSG00000258537	100874185	FRMD6-AS2	lncRNA	FRMD6-AS2	lncRNA	FRMD6-AS2	lncRNA
ENSG00000091542	54890	ALKBH5	protein_coding	ALKBH5	protein_coding	ALKBH5	protein_coding
ENSG00000141579	79755	ZNF750	protein_coding	ZNF750	protein_coding	ZNF750	protein_coding
ENSG00000112096	6648	SOD2	lncRNA				
ENSG00000187772	389421	LIN28B	lncRNA	LIN28B	protein_coding	LIN28B	protein_coding
		lncRNA-AC078883.3	lncRNA				
ENSG00000225391	100294720	NHEG1	lncRNA	NHEG1	lncRNA	NHEG1	lncRNA
		TGLC15	lncRNA				
ENSG00000253948	105375666	VPS13B-DT	lncRNA	VPS13B-DT	lncRNA	VPS13B-DT	lncRNA
ENSG00000225135		RP11-361F15.2	lncRNA				
ENSG00000262349	100506844	GIHCG	lncRNA	GIHCG	lncRNA		
ENSG00000204860	158228	FAM201A	lncRNA	FAM201A	lncRNA	FAM201A	lncRNA
ENSG00000245870	101927074	LINC00682	lncRNA	LINC00682	lncRNA	LINC00682	lncRNA
ENSG00000233140	100507463	PSMB8-AS1	lncRNA	PSMB8-AS1	lncRNA		
		CACS15	lncRNA				
		Unigene56159	lncRNA				
ENSG00000226925		AC007271.3	lncRNA	IL1R1-AS1	lncRNA	IL1R1-AS1	lncRNA
ENSG00000226925	112577460	IL1R1-AS1	lncRNA	IL1R1-AS1	lncRNA	IL1R1-AS1	lncRNA
		LncRNA-HGBC	lncRNA				
ENSG00000186056	100129196	MATN1-AS1	lncRNA			MATN1-AS1	lncRNA
ENSG00000257219	105369848	LNCOG	lncRNA	LNCOG	lncRNA	LNCOG	lncRNA
ENSG00000261780	100505817	LINC02582	lncRNA	LINC02582	lncRNA	LINC02582	lncRNA
ENSG00000229170	401247	LINC00243	lncRNA	ENSG00000229170	lncRNA		
ENSG00000231908	100507475	IDH1-AS1	lncRNA	IDH1-AS1	lncRNA	IDH1-AS1	lncRNA
ENSG00000150093	3688	ITGB1	lncRNA			ITGB1	protein_coding
ENSG00000143190	5451	POU2F1	TF			POU2F1	protein_coding
		CTC-497E21.4	lncRNA				
ENSG00000281332	401321	LINC00997	lncRNA	LINC00997	lncRNA	LINC00997	lncRNA
		MTA2TR	lncRNA				
		BC050642	lncRNA				
		SDPR-AS	lncRNA				
ENSG00000231881		RP5-1120P11.3	lncRNA	ENSG00000231881	lncRNA		lncRNA
ENSG00000147687	83940	TATDN1	lncRNA			TATDN1	protein_coding
		AK027294	lncRNA				
ENSG00000285427	100129518	SOD2-OT1	lncRNA	SOD2-OT1	lncRNA	SOD2-OT1	lncRNA
ENSG00000260630	197187	SNAI3-AS1	lncRNA	SNAI3-AS1	lncRNA	SNAI3-AS1	lncRNA
		LNRRIL6	lncRNA				
ENSG00000255737	100130776	AGAP2-AS1	protein_coding	AGAP2-AS1	lncRNA	AGAP2-AS1	lncRNA
ENSG00000236467	101929328	KCNMA1-AS1	lncRNA	KCNMA1-AS1	lncRNA	KCNMA1-AS1	lncRNA
ENSG00000163975	4241	MELTF	lncRNA			MELTF	protein_coding
ENSG00000236537		RP11-732M18.3	lncRNA				
		IRF1-AS	lncRNA				
ENSG00000125347	3659	IRF1	TF			IRF1	protein_coding
ENSG00000230223	6315	ATXN8OS	lncRNA	ATXN8OS	lncRNA	ATXN8OS	lncRNA
		n384546	lncRNA				
ENSG00000223891	100505783	OSER1-DT	lncRNA	OSER1-DT	lncRNA	OSER1-DT	lncRNA
ENSG00000225880	79854	LINC00115	lncRNA	LINC00115	lncRNA	LINC00115	lncRNA
ENSG00000246095	285548	LINC01096	lncRNA	LINC01096	lncRNA	LINC01096	lncRNA
		loc285194	lncRNA				
ENSG00000260386	149086	LDC1P	lncRNA	LDC1P	transcribed_unitary_pseudogene	LDC1P	transcribed_unitary_pseudogene
		OECC	lncRNA				
		GIAT4RA	lncRNA				
ENSG00000249681	442114	KRT19P3	lncRNA	KRT19P3	processed_pseudogene	KRT19P3	processed_pseudogene
ENSG00000119147	84417	ECRG4	protein_coding			ECRG4	protein_coding
ENSG00000119147	84417	ECRG4	lncRNA			ECRG4	protein_coding
ENSG00000233766	105373813	CAVIN2-AS1	lncRNA	CAVIN2-AS1	lncRNA	CAVIN2-AS1	lncRNA
ENSG00000226968	100874167	LINC00423	lncRNA	LINC00423	lncRNA	LINC00423	lncRNA
ENSG00000234722	103724390	LINC01287	lncRNA	LINC01287	lncRNA	LINC01287	lncRNA
ENSG00000148584	29974	A1CF	protein_coding			A1CF	protein_coding
ENSG00000233522	401630	FAM224A	lncRNA	FAM224A	lncRNA	FAM224A	lncRNA
ENSG00000244578	103344930	LINC01391	lncRNA	LINC01391	lncRNA	LINC01391	lncRNA
ENSG00000114861	27086	FOXP1	TF			FOXP1	protein_coding
ENSG00000239265	116933	CLRN1-AS1	lncRNA	CLRN1-AS1	lncRNA	CLRN1-AS1	lncRNA
ENSG00000108953	7531	YWHAE	lncRNA			YWHAE	protein_coding
ENSG00000264575	147525	LINC00526	lncRNA	LINC00526	lncRNA	LINC00526	lncRNA
ENSG00000283124	100996511	LINC01355	lncRNA	LINC01355	lncRNA		
ENSG00000237894	285834	HCG22	lncRNA	ENSG00000237894	transcribed_unprocessed_pseudogene		
ENSG00000199030		let-7c	miRNA	MIRLET7C	miRNA	MIRLET7C	miRNA
ENSG00000250107	253962	CACNA1G-AS1	lncRNA	CACNA1G-AS1	lncRNA	CACNA1G-AS1	lncRNA
ENSG00000134248	10542	LAMTOR5	protein_coding			LAMTOR5	protein_coding
ENSG00000267123	101928710	SCAT1	lncRNA	SCAT1	lncRNA	SCAT1	lncRNA
ENSG00000180861	283422	LINC01559	lncRNA	LINC01559	lncRNA	LINC01559	lncRNA
ENSG00000116016	2034	EPAS1	protein_coding			EPAS1	protein_coding
ENSG00000154727		NRF2	TF			GABPA	protein_coding
		LASP1-AS	lncRNA				
ENSG00000204272	550643	NBDY	lncRNA			NBDY	protein_coding
ENSG00000084093	5978	REST	TF			REST	protein_coding
ENSG00000239799	100873993	ITIH4-AS1	lncRNA	ITIH4-AS1	lncRNA	ITIH4-AS1	lncRNA
ENSG00000273344	202781	PAXIP1-DT	lncRNA	PAXIP1-DT	lncRNA	PAXIP1-DT	lncRNA
		BFAL1	lncRNA				
ENSG00000185591	6667	SP1	protein_coding			SP1	protein_coding
ENSG00000207587	664613	NONHSAT113026	lncRNA	MIR544A	miRNA	MIR544A	miRNA
ENSG00000289740	109136579	TALAM1	lncRNA			TALAM1	lncRNA
		AP002754.2	lncRNA				
ENSG00000258498	64150	DIO3OS	lncRNA			DIO3OS	lncRNA
		miR-7	miRNA				
ENSG00000225377	100507459	NRSN2-AS1	lncRNA	NRSN2-AS1	lncRNA	NRSN2-AS1	lncRNA
		ZFAS2	lncRNA				
		E7��N	protein_coding				
ENSG00000205250	1874	E2F4	TF	E2F4	protein_coding	E2F4	protein_coding
		ENST00000609697	lncRNA				
		circRNA_000543	lncRNA				
ENSG00000182366	157693	FAM87A	lncRNA			FAM87A	lncRNA
		PVTL5	lncRNA				
ENSG00000237686	101929705	SCIRT	lncRNA	SCIRT	lncRNA	SCIRT	lncRNA
ENSG00000117450	5052	PRDX1	protein_coding			PRDX1	protein_coding
		Hmrhl	lncRNA				
ENSG00000162367	6886	TAL1	TF			TAL1	protein_coding
ENSG00000269019	102724360	HOMER3-AS1	lncRNA	HOMER3-AS1	lncRNA	HOMER3-AS1	lncRNA
		Moshe	lncRNA				
		Uc003xsl.1	lncRNA				
ENSG00000225511	158314	LINC00475	lncRNA	LINC00475	transcribed_unprocessed_pseudogene	LINC00475	transcribed_unprocessed_pseudogene
ENSG00000198879	57713	SFMBT2	protein_coding			SFMBT2	protein_coding
ENSG00000254656	388015	RTL1	lncRNA	RTL1	protein_coding	RTL1	protein_coding
ENSG00000256124	102606463	LINC01152	lncRNA	LINC01152	lncRNA	LINC01152	lncRNA
		SAMD12-AS2	lncRNA				
ENSG00000013573	1663	DDX11	lncRNA			DDX11	protein_coding
		Gm44593	lncRNA				
ENSG00000034713	11345	GABARAPL2	lncRNA	GABARAPL2	protein_coding	GABARAPL2	protein_coding
ENSG00000160716	1141	CHRNB2	lncRNA	CHRNB2	protein_coding	CHRNB2	protein_coding
ENSG00000227145	100996941	IL21-AS1	lncRNA	IL21-AS1	lncRNA	IL21-AS1	lncRNA
		miR-148a-3p	miRNA				
		CASC9-1	lncRNA				
ENSG00000236901	81571	MIR600HG	lncRNA	MIR600HG	lncRNA	MIR600HG	lncRNA
ENSG00000248049	550112	UBA6-DT	lncRNA	UBA6-DT	lncRNA	UBA6-DT	lncRNA
ENSG00000226674	401014	TEX41	lncRNA			TEX41	lncRNA
		LOC100507144	lncRNA				
ENSG00000223485	101929484	LINC01615	lncRNA	LINC01615	lncRNA	LINC01615	lncRNA
ENSG00000243701	344595	DUBR	lncRNA	DUBR	lncRNA	DUBR	lncRNA
		FOXP4-AS	lncRNA				
ENSG00000236200	100132774	KDM4A-AS1	lncRNA	KDM4A-AS1	lncRNA	KDM4A-AS1	lncRNA
ENSG00000250682	285708	LINC00491	lncRNA	LINC00491	lncRNA	LINC00491	lncRNA
ENSG00000224699	101410535	LAMTOR5-AS1	lncRNA			LAMTOR5-AS1	lncRNA
ENSG00000225217	3311	HSPA7	lncRNA	HSPA7	unprocessed_pseudogene	HSPA7	unprocessed_pseudogene
		PKMYT1AR	lncRNA				
ENSG00000229344		RP5-857K21.7	lncRNA	MTCO2P12	unprocessed_pseudogene	MTCO2P12	unprocessed_pseudogene
		circ-PSEN1	lncRNA				
		miR-4429	miRNA				
ENSG00000124762	1026	CDKN1A	protein_coding			CDKN1A	protein_coding
ENSG00000240972	4282	MIF	protein_coding	MIF	protein_coding	MIF	protein_coding
		miR-448	miRNA				
ENSG00000131203	3620	IDO1	protein_coding			IDO1	protein_coding
ENSG00000082701	2932	GSK3B	protein_coding			GSK3B	protein_coding
ENSG00000164305	836	CASP3	protein_coding			CASP3	protein_coding
ENSG00000132906	842	CASP9	protein_coding			CASP9	protein_coding
		miR-133a	miRNA				
ENSG00000100985	4318	MMP9	protein_coding	MMP9	protein_coding	MMP9	protein_coding
		miR-216a-5p	miRNA				
		miR-3200	miRNA				
ENSG00000168283	648	BMI1	protein_coding			BMI1	protein_coding
		miR-301a	miRNA				
ENSG00000058091	5218	CDK14	protein_coding			CDK14	protein_coding
ENSG00000112715	7422	VEGFA	protein_coding			VEGFA	protein_coding
ENSG00000118503	7128	TNFAIP3	protein_coding			TNFAIP3	protein_coding
ENSG00000092621	26227	PHGDH	protein_coding			PHGDH	protein_coding
ENSG00000020633	864	RUNX3	TF			RUNX3	protein_coding
ENSG00000189403	3146	HMGB1	TF			HMGB1	protein_coding
ENSG00000039068	999	CDH1	protein_coding			CDH1	protein_coding
ENSG00000099250	8829	NRP1	protein_coding			NRP1	protein_coding
ENSG00000137752	834	CASP1	protein_coding			CASP1	protein_coding
ENSG00000131023	9113	LATS1	protein_coding			LATS1	protein_coding
		miR-29c	miRNA				
		miR-126	miRNA				
ENSG00000102125	6901	TAZ	protein_coding			TAFAZZIN	protein_coding
		miR-196a-5p	miRNA				
ENSG00000196730	1612	DAPK1	protein_coding			DAPK1	protein_coding
